samplestamps,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32
84804974,1117.2908935546875,1146.9111328125,1187.4515380859375,1183.7672119140625,1181.2667236328125,1169.2374267578125,1184.859619140625,1140.2984619140625,1182.99462890625,1187.7547607421875,1196.053955078125,1187.1856689453125,1177.4368896484375,1177.3455810546875,1172.2738037109375,1115.3843994140625,1191.3934326171875,1198.571044921875,1196.8223876953125,1199.1484375,1207.0821533203125,1204.033203125,1207.239990234375,1216.74365234375,1198.50048828125,1213.3916015625,1205.74462890625,1213.2337646484375,1194.3509521484375,1192.7060546875,1198.0518798828125,1167.841796875
84804976,650.8146362304688,682.9022216796875,720.7883911132812,721.32421875,717.7686157226562,710.08837890625,723.3013916015625,674.24169921875,716.181884765625,724.2525634765625,730.5953369140625,727.0604858398438,716.9420166015625,713.6896362304688,711.0811157226562,660.0650024414062,731.4219360351562,736.6389770507812,734.9401245117188,736.6389770507812,743.4262084960938,741.062744140625,744.9257202148438,751.1770629882812,741.37841796875,750.5706176757812,742.4915771484375,751.5134887695312,730.3917846679688,730.9899291992188,735.0647583007812,711.4508056640625
84804978,-1087.105712890625,-1110.0052490234375,-1118.7073974609375,-1120.9005126953125,-1122.549560546875,-1108.929443359375,-1120.08642578125,-1096.41015625,-1130.3543701171875,-1124.38134765625,-1115.81640625,-1116.0738525390625,-1124.3106689453125,-1116.0489501953125,-1106.445556640625,-1101.1412353515625,-1114.998046875,-1124.111328125,-1139.0565185546875,-1123.5631103515625,-1141.6109619140625,-1140.501953125,-1135.8538818359375,-1128.622314453125,-1131.3720703125,-1130.2962646484375,-1131.9619140625,-1120.730224609375,-1133.212158203125,-1135.978515625,-1121.681396484375,-1112.7425537109375
84804980,-2854.330810546875,-2938.186279296875,-3005.593017578125,-3008.2138671875,-3012.002197265625,-2968.24267578125,-3004.413330078125,-2894.5263671875,-3007.960693359375,-3010.79345703125,-3008.13916015625,-3004.71240234375,-3005.725830078125,-2982.3486328125,-2957.160400390625,-2892.661376953125,-3021.39794921875,-3040.554931640625,-3060.04833984375,-3039.65771484375,-3077.37353515625,-3076.696533203125,-3070.868896484375,-3072.32666015625,-3053.846923828125,-3058.922607421875,-3054.353515625,-3046.3037109375,-3048.708740234375,-3049.464599609375,-3026.26611328125,-2984.50439453125
84804982,-2414.018798828125,-2472.935302734375,-2531.424072265625,-2533.31396484375,-2537.488525390625,-2502.6552734375,-2528.46240234375,-2439.343994140625,-2526.244384765625,-2528.20068359375,-2534.589111328125,-2523.951416015625,-2527.482177734375,-2508.657470703125,-2484.14208984375,-2428.752197265625,-2552.142822265625,-2558.585205078125,-2575.0048828125,-2560.529052734375,-2592.209716796875,-2589.966552734375,-2584.417236328125,-2589.243896484375,-2568.3505859375,-2569.123291015625,-2566.71826171875,-2558.381591796875,-2566.3486328125,-2561.52197265625,-2543.58203125,-2505.76220703125
84804984,-355.6340026855469,-342.1883850097656,-340.9215087890625,-347.1977844238281,-351.9787292480469,-345.6609191894531,-339.34722900390625,-337.0793151855469,-334.8404541015625,-331.3887023925781,-334.1384582519531,-329.1124572753906,-334.0429382324219,-333.71893310546875,-328.3689270019531,-326.0386962890625,-354.0888366699219,-344.82183837890625,-353.6983642578125,-338.7075500488281,-348.2777404785156,-347.9413146972656,-349.3369445800781,-347.1354675292969,-344.435546875,-332.7178955078125,-333.0377197265625,-327.79986572265625,-339.7044677734375,-333.187255859375,-332.5309753417969,-334.91522216796875
84804986,1609.6865234375,1679.032958984375,1729.67529296875,1716.919189453125,1719.386474609375,1699.112060546875,1731.9515380859375,1655.4647216796875,1733.006591796875,1736.3170166015625,1740.88623046875,1742.6556396484375,1733.957763671875,1722.6346435546875,1714.80908203125,1658.7960205078125,1735.7646484375,1752.462646484375,1759.141845703125,1757.8167724609375,1778.7225341796875,1771.042236328125,1772.25927734375,1779.83984375,1756.5706787109375,1780.408935546875,1765.57177734375,1772.22607421875,1757.658935546875,1763.8397216796875,1752.782470703125,1711.6231689453125
84804988,1270.24365234375,1294.6842041015625,1328.142578125,1303.6812744140625,1310.609619140625,1303.27001953125,1321.147705078125,1284.9561767578125,1316.8568115234375,1324.7115478515625,1331.212158203125,1330.0948486328125,1321.770751953125,1314.568115234375,1312.6865234375,1266.6175537109375,1330.8382568359375,1331.80615234375,1335.498779296875,1340.3544921875,1352.3629150390625,1347.1126708984375,1349.2808837890625,1351.9766845703125,1332.088623046875,1353.953857421875,1335.473876953125,1347.4656982421875,1330.8258056640625,1336.2049560546875,1333.97021484375,1299.635498046875
84804990,1284.6820068359375,1318.0863037109375,1353.2061767578125,1330.7635498046875,1343.3037109375,1332.9483642578125,1344.4500732421875,1311.8890380859375,1337.83740234375,1345.3804931640625,1357.27685546875,1357.8416748046875,1345.741943359375,1334.6556396484375,1335.2620849609375,1285.8160400390625,1345.47607421875,1354.0244140625,1356.18017578125,1363.6029052734375,1367.70263671875,1366.8760986328125,1375.337158203125,1384.6748046875,1361.9996337890625,1379.4619140625,1369.5302734375,1372.525146484375,1358.85107421875,1360.446044921875,1357.5509033203125,1325.43017578125
84804992,967.2831420898438,1008.5338134765625,1043.7906494140625,1031.3460693359375,1041.0906982421875,1026.344970703125,1040.255859375,1005.061279296875,1028.8165283203125,1031.470703125,1044.55078125,1048.5384521484375,1030.77294921875,1023.8486328125,1016.6336059570312,977.2354736328125,1045.5352783203125,1046.7647705078125,1054.881103515625,1059.117919921875,1061.498046875,1062.8604736328125,1072.0526123046875,1081.4566650390625,1060.0982666015625,1070.4866943359375,1065.6517333984375,1068.821044921875,1054.511474609375,1058.84375,1052.8997802734375,1026.947265625
84804994,186.83059692382812,213.17355346679688,229.68878173828125,219.46644592285156,233.7178955078125,220.06459045410156,224.8164520263672,206.8972625732422,224.06878662109375,227.0345458984375,235.67430114746094,239.4874267578125,227.81544494628906,223.15496826171875,222.6357421875,196.3592529296875,233.54344177246094,235.67845153808594,236.00660705566406,238.432373046875,238.23715209960938,236.6919708251953,246.8353729248047,248.52178955078125,245.08250427246094,253.90086364746094,245.83848571777344,255.86143493652344,243.62454223632812,242.24134826660156,247.24244689941406,229.68463134765625
84804996,-2071.693359375,-2139.885009765625,-2190.564697265625,-2205.92529296875,-2196.8369140625,-2165.642333984375,-2205.381103515625,-2115.9306640625,-2203.91064453125,-2202.166259765625,-2201.5556640625,-2191.86083984375,-2196.678955078125,-2180.047607421875,-2167.56982421875,-2110.364501953125,-2201.372802734375,-2230.008544921875,-2235.4208984375,-2224.255615234375,-2251.80322265625,-2244.916259765625,-2240.0439453125,-2243.848876953125,-2224.966064453125,-2232.0439453125,-2233.090576171875,-2220.84130859375,-2220.442626953125,-2223.794677734375,-2198.406982421875,-2172.525146484375
84804998,-2679.9072265625,-2767.484619140625,-2840.473876953125,-2846.160400390625,-2843.684814453125,-2799.048828125,-2849.504150390625,-2725.141357421875,-2846.74609375,-2851.1240234375,-2850.397216796875,-2844.72314453125,-2840.694091796875,-2816.403076171875,-2806.71240234375,-2722.723876953125,-2864.515625,-2888.179443359375,-2897.15576171875,-2882.530517578125,-2921.74169921875,-2911.444580078125,-2910.71337890625,-2921.592041015625,-2886.87939453125,-2902.929443359375,-2893.33837890625,-2881.637451171875,-2881.35498046875,-2885.317626953125,-2851.153076171875,-2811.414306640625
84805000,-1577.9852294921875,-1632.7354736328125,-1677.6539306640625,-1679.86376953125,-1675.8636474609375,-1645.030517578125,-1677.0059814453125,-1597.0758056640625,-1682.409912109375,-1680.74853515625,-1686.6759033203125,-1676.4285888671875,-1675.2447509765625,-1661.4959716796875,-1650.3431396484375,-1599.8670654296875,-1696.374755859375,-1712.7904052734375,-1713.3759765625,-1698.8878173828125,-1730.015869140625,-1721.9534912109375,-1716.8402099609375,-1727.9722900390625,-1706.7633056640625,-1715.3116455078125,-1707.4112548828125,-1698.505615234375,-1695.8099365234375,-1705.0269775390625,-1675.68505859375,-1654.085693359375
84805002,1002.922119140625,1037.1239013671875,1069.0120849609375,1063.1885986328125,1071.525146484375,1058.80224609375,1072.6175537109375,1035.74072265625,1062.5157470703125,1060.4512939453125,1072.0111083984375,1072.78369140625,1070.09619140625,1059.8739013671875,1056.2061767578125,1030.0335693359375,1064.0733642578125,1059.9237060546875,1075.1055908203125,1080.68408203125,1077.2322998046875,1084.958251953125,1082.9271240234375,1081.7930908203125,1087.4630126953125,1093.3197021484375,1086.3248291015625,1099.7373046875,1085.6436767578125,1079.5335693359375,1087.957275390625,1063.88232421875
84805004,1650.5509033203125,1685.4671630859375,1720.7987060546875,1709.8204345703125,1718.846435546875,1703.6854248046875,1717.29296875,1670.3599853515625,1704.3375244140625,1700.7320556640625,1721.3262939453125,1715.747802734375,1711.9637451171875,1699.274169921875,1696.275146484375,1654.62158203125,1720.4456787109375,1716.1424560546875,1728.51220703125,1728.2879638671875,1742.784423828125,1746.751220703125,1745.6837158203125,1750.668212890625,1736.7989501953125,1753.2393798828125,1737.891357421875,1750.41064453125,1736.8861083984375,1729.8414306640625,1731.56103515625,1705.74560546875
84805006,1303.66455078125,1314.0697021484375,1331.3782958984375,1321.5921630859375,1327.033447265625,1317.197509765625,1327.8974609375,1303.7269287109375,1312.051025390625,1307.4154052734375,1328.8486328125,1325.80810546875,1315.12060546875,1310.215087890625,1309.5172119140625,1276.0631103515625,1326.024169921875,1314.879638671875,1323.4197998046875,1331.482177734375,1339.0335693359375,1339.6441650390625,1339.5528564453125,1343.03369140625,1335.6524658203125,1338.9588623046875,1334.589111328125,1345.3431396484375,1328.84033203125,1329.8953857421875,1325.442626953125,1306.8089599609375
84805008,1278.7713623046875,1302.414306640625,1328.827880859375,1320.9940185546875,1322.385498046875,1309.326171875,1324.013671875,1295.8929443359375,1309.625244140625,1305.5919189453125,1325.0272216796875,1322.368896484375,1307.502685546875,1302.7216796875,1303.53173828125,1261.1553955078125,1324.9898681640625,1318.80908203125,1322.082275390625,1337.4676513671875,1340.4293212890625,1341.7003173828125,1341.0855712890625,1346.5311279296875,1328.425048828125,1337.4593505859375,1335.556884765625,1339.8643798828125,1326.8922119140625,1328.744873046875,1327.8310546875,1308.9107666015625
84805010,858.8666381835938,892.9022827148438,909.969970703125,911.0208740234375,910.4891967773438,902.4143676757812,911.2202758789062,874.8460693359375,900.0508422851562,898.0695190429688,913.002197265625,908.6615600585938,894.9833374023438,890.4806518554688,889.4131469726562,852.881103515625,912.6242065429688,910.25244140625,916.3792114257812,925.6959838867188,927.7562255859375,924.3917236328125,924.6492309570312,926.8673706054688,917.4010009765625,922.5723876953125,920.7489013671875,929.106201171875,915.6481323242188,916.63671875,919.3366088867188,904.0260009765625
84805012,-755.953857421875,-780.24072265625,-809.6864624023438,-811.879638671875,-811.6428833007812,-794.2927856445312,-809.5120239257812,-774.529296875,-818.6336059570312,-812.5567016601562,-808.7477416992188,-806.8204345703125,-824.909912109375,-811.3729248046875,-801.3125610351562,-788.3903198242188,-811.256591796875,-826.754150390625,-839.763671875,-818.239013671875,-828.1996459960938,-828.4239501953125,-832.6815185546875,-834.31396484375,-822.5796508789062,-827.5973510742188,-824.6357421875,-815.2815551757812,-823.3896484375,-823.8880615234375,-805.6573486328125,-797.0009765625
84805014,-2655.50830078125,-2756.50634765625,-2843.776123046875,-2846.717041015625,-2849.906982421875,-2796.89306640625,-2848.569580078125,-2719.459228515625,-2856.652587890625,-2848.785400390625,-2854.260009765625,-2846.251708984375,-2856.416015625,-2826.409423828125,-2802.10595703125,-2725.673095703125,-2869.03076171875,-2897.36328125,-2918.368896484375,-2888.482666015625,-2929.301513671875,-2924.2255859375,-2927.5029296875,-2936.20068359375,-2902.4765625,-2913.338623046875,-2903.328125,-2896.25439453125,-2892.603271484375,-2894.04443359375,-2856.36181640625,-2816.32421875
84805016,-2303.301025390625,-2397.266845703125,-2469.86572265625,-2467.93017578125,-2476.075439453125,-2428.57763671875,-2470.580078125,-2351.99951171875,-2475.626953125,-2470.9580078125,-2479.959228515625,-2463.2861328125,-2477.93212890625,-2452.4033203125,-2424.461181640625,-2357.789794921875,-2499.768310546875,-2519.860107421875,-2537.0107421875,-2507.436279296875,-2548.998291015625,-2542.60986328125,-2546.3193359375,-2548.6494140625,-2525.542236328125,-2534.5517578125,-2524.425048828125,-2516.487060546875,-2510.954345703125,-2509.911865234375,-2475.091064453125,-2442.056396484375
84805018,-459.78045654296875,-480.9395751953125,-500.0716552734375,-496.7445068359375,-505.1474914550781,-487.3653869628906,-498.4475402832031,-459.5478515625,-498.7424621582031,-497.71649169921875,-502.44342041015625,-489.53363037109375,-502.57635498046875,-496.96466064453125,-481.4421691894531,-471.74322509765625,-519.97216796875,-519.8599853515625,-532.6452026367188,-505.2637939453125,-529.67529296875,-521.7125854492188,-524.83203125,-523.1123657226562,-521.214111328125,-520.9815063476562,-517.9908447265625,-505.5877990722656,-510.80902099609375,-510.4435119628906,-494.8877868652344,-483.5647277832031
84805020,1679.52734375,1724.0262451171875,1766.70166015625,1761.559326171875,1754.91748046875,1745.6795654296875,1760.6080322265625,1708.3167724609375,1760.728515625,1761.1854248046875,1763.2830810546875,1776.9986572265625,1759.216552734375,1747.38671875,1739.39501953125,1693.4962158203125,1764.338134765625,1771.07958984375,1770.8677978515625,1788.105712890625,1796.276123046875,1794.784912109375,1788.4381103515625,1800.5960693359375,1780.0184326171875,1791.5201416015625,1784.7952880859375,1797.2440185546875,1786.45263671875,1783.6612548828125,1777.056884765625,1757.2435302734375
84805022,1370.8387451171875,1379.0257568359375,1397.8587646484375,1388.37158203125,1378.352783203125,1383.096435546875,1384.5501708984375,1371.395263671875,1385.638427734375,1387.5865478515625,1386.7890625,1401.76318359375,1389.55126953125,1377.8751220703125,1374.7557373046875,1337.5050048828125,1398.1578369140625,1392.267822265625,1387.673828125,1405.1444091796875,1417.0614013671875,1409.584716796875,1404.3177490234375,1418.386474609375,1399.32080078125,1406.6937255859375,1394.3072509765625,1406.22021484375,1393.472412109375,1394.41943359375,1395.96875,1381.5386962890625
84805024,1389.1151123046875,1408.3095703125,1436.5673828125,1425.9129638671875,1420.57958984375,1416.0687255859375,1422.10400390625,1402.91796875,1421.8424072265625,1424.106201171875,1418.739501953125,1430.5859375,1419.296142578125,1412.558837890625,1400.5087890625,1365.7545166015625,1432.9453125,1431.0345458984375,1425.0615234375,1441.817626953125,1452.5052490234375,1442.448974609375,1440.251708984375,1450.6900634765625,1432.5340576171875,1439.4583740234375,1433.564208984375,1444.571533203125,1430.0833740234375,1428.9202880859375,1435.711669921875,1411.39990234375
84805026,1114.640869140625,1146.81982421875,1174.0599365234375,1166.230224609375,1160.485595703125,1152.693115234375,1158.8863525390625,1136.801025390625,1166.616455078125,1165.2208251953125,1161.698486328125,1170.1014404296875,1159.9248046875,1147.3182373046875,1138.67431640625,1099.421630859375,1175.738037109375,1173.02978515625,1173.827392578125,1183.576171875,1194.22216796875,1182.654052734375,1180.631103515625,1193.38720703125,1175.9207763671875,1183.4141845703125,1182.367431640625,1186.1722412109375,1171.845947265625,1172.37353515625,1174.857421875,1157.3370361328125
84805028,333.9349365234375,357.3328857421875,373.1295166015625,369.2125549316406,367.4596862792969,361.94769287109375,361.06707763671875,351.2518310546875,368.18658447265625,364.09930419921875,366.7909240722656,373.0838317871094,362.7825927734375,356.8302917480469,349.1334228515625,324.5350341796875,378.130615234375,371.5801696777344,368.4524230957031,386.7745056152344,381.0423583984375,376.626953125,373.97686767578125,387.8835754394531,379.4764099121094,380.4027099609375,383.3393859863281,388.85137939453125,375.16070556640625,372.59783935546875,379.97900390625,369.0754699707031
84805030,-1929.7978515625,-1998.458984375,-2047.65576171875,-2053.54150390625,-2053.603759765625,-2022.0355224609375,-2067.365234375,-1964.85107421875,-2061.313232421875,-2061.60400390625,-2061.6455078125,-2055.232177734375,-2056.125244140625,-2043.086669921875,-2028.7728271484375,-1986.2386474609375,-2060.35791015625,-2085.425537109375,-2093.82861328125,-2071.365234375,-2100.4580078125,-2100.640625,-2107.623046875,-2098.684326171875,-2085.12646484375,-2094.25634765625,-2089.10986328125,-2080.12548828125,-2088.316650390625,-2089.06005859375,-2059.04931640625,-2033.74072265625
84805032,-2775.1025390625,-2869.3505859375,-2942.659912109375,-2940.52490234375,-2952.42529296875,-2903.8515625,-2955.7607421875,-2814.1767578125,-2959.3828125,-2955.27880859375,-2960.765869140625,-2952.151123046875,-2949.750244140625,-2929.646240234375,-2909.77880859375,-2834.83740234375,-2969.0400390625,-2994.4443359375,-3002.3447265625,-2982.56884765625,-3025.451904296875,-3025.49755859375,-3030.90576171875,-3019.66162109375,-3001.6220703125,-3009.759033203125,-3000.392578125,-2992.15576171875,-2998.178466796875,-2997.547119140625,-2964.765869140625,-2917.77490234375
84805034,-1736.678466796875,-1793.489013671875,-1835.179931640625,-1827.3045654296875,-1841.1031494140625,-1809.7259521484375,-1842.029541015625,-1750.8385009765625,-1837.792724609375,-1836.650390625,-1840.0523681640625,-1832.376220703125,-1829.2525634765625,-1817.7010498046875,-1798.68115234375,-1753.5965576171875,-1851.9486083984375,-1867.7742919921875,-1868.526123046875,-1852.7626953125,-1885.253173828125,-1883.76611328125,-1888.7879638671875,-1885.818115234375,-1865.190673828125,-1873.2239990234375,-1866.927001953125,-1855.13037109375,-1859.354736328125,-1860.962158203125,-1842.8851318359375,-1812.2056884765625
84805036,847.9049682617188,890.6883544921875,926.9171752929688,934.2236328125,925.9701538085938,912.66162109375,923.1373291015625,885.039306640625,928.5786743164062,931.7604370117188,936.686767578125,939.5029907226562,935.6940307617188,928.811279296875,922.3314819335938,892.2501831054688,932.466552734375,939.718994140625,951.6318969726562,951.2040405273438,954.1199951171875,947.7481689453125,946.5767822265625,951.6235961914062,954.3941040039062,956.1760864257812,958.2861328125,966.6808471679688,952.80322265625,951.3743286132812,946.5144653320312,928.0802612304688
84805038,1743.0003662109375,1782.7432861328125,1837.3441162109375,1838.424072265625,1835.466552734375,1812.1434326171875,1833.049072265625,1773.5718994140625,1836.7376708984375,1841.2984619140625,1851.0928955078125,1854.494873046875,1848.2974853515625,1830.24951171875,1823.8818359375,1764.633056640625,1860.388916015625,1861.236328125,1880.7921142578125,1868.16064453125,1889.17431640625,1883.2926025390625,1881.61865234375,1889.5731201171875,1870.8563232421875,1878.3331298828125,1884.900146484375,1883.76611328125,1871.7120361328125,1871.541748046875,1862.087890625,1825.97119140625
84805040,1471.6912841796875,1354.298583984375,1380.8326416015625,1375.83984375,1374.00390625,1365.9332275390625,1373.501220703125,1388.2012939453125,1378.24072265625,1383.4287109375,1396.882568359375,1426.66064453125,1395.3623046875,1379.9312744140625,1366.4482421875,1326.8548583984375,1395.2086181640625,1390.3072509765625,1409.3687744140625,1400.242919921875,1405.634521484375,1404.4091796875,1408.035400390625,1414.2369384765625,1400.1474609375,1409.829833984375,1414.697998046875,1425.5059814453125,1399.541015625,1406.1412353515625,1479.9654541015625,1404.2845458984375
84805042,1605.5909423828125,1408.4881591796875,1436.023193359375,1429.900634765625,1428.8497314453125,1425.8590087890625,1434.2952880859375,1465.9217529296875,1436.696044921875,1441.514404296875,1458.0794677734375,1504.1693115234375,1453.5435791015625,1433.1197509765625,1414.07080078125,1371.1751708984375,1452.758544921875,1454.1085205078125,1468.6881103515625,1462.183349609375,1467.6123046875,1467.22607421875,1465.8843994140625,1470.362060546875,1457.813720703125,1470.8314208984375,1469.9300537109375,1484.621826171875,1458.9476318359375,1473.664306640625,1598.787109375,1485.3861083984375
84805044,977.2105712890625,889.8368530273438,929.1394653320312,925.2806396484375,928.0802612304688,914.3853759765625,924.8486328125,917.23486328125,919.1331176757812,923.59423828125,948.6328735351562,973.713134765625,941.0232543945312,919.2743530273438,903.9719848632812,870.484619140625,943.8021240234375,947.2787475585938,962.7348022460938,954.3692016601562,960.2633056640625,955.9019165039062,959.0712280273438,964.1013793945312,951.1791381835938,960.8240966796875,963.2540283203125,968.3630981445312,952.6412353515625,956.1843872070312,1027.3294677734375,958.6558227539062
84805046,-515.3074951171875,-668.2727661132812,-672.8460083007812,-672.2188110351562,-671.5625,-658.154296875,-675.3590087890625,-617.2857666015625,-686.8773193359375,-676.5885620117188,-653.60595703125,-624.9992065429688,-654.536376953125,-665.2073364257812,-668.7421264648438,-662.2830810546875,-660.8085327148438,-664.3391723632812,-658.6735229492188,-661.4315795898438,-678.6820068359375,-670.8356323242188,-667.7286376953125,-673.8720092773438,-668.8584594726562,-665.2239379882812,-660.2269897460938,-654.54052734375,-661.79296875,-661.5977172851562,-559.5946044921875,-615.7488403320312
84805048,-2645.59326171875,-2844.079345703125,-2909.521240234375,-2912.275390625,-2917.650146484375,-2864.60302734375,-2915.884765625,-2768.232177734375,-2936.155029296875,-2918.937744140625,-2902.8046875,-2876.690185546875,-2891.008056640625,-2886.409912109375,-2871.863525390625,-2806.313720703125,-2922.58056640625,-2941.193603515625,-2944.24658203125,-2938.701416015625,-2979.6279296875,-2974.232421875,-2964.412841796875,-2977.576171875,-2953.978759765625,-2965.384765625,-2950.435546875,-2943.49462890625,-2942.447998046875,-2944.553955078125,-2845.790771484375,-2844.6650390625
84805050,-2384.15771484375,-2564.595703125,-2628.6005859375,-2625.54736328125,-2633.539306640625,-2581.443115234375,-2632.93701171875,-2496.64892578125,-2636.808349609375,-2625.148681640625,-2616.180908203125,-2591.760986328125,-2603.478759765625,-2594.897216796875,-2583.78173828125,-2525.36376953125,-2638.195556640625,-2653.830322265625,-2655.848876953125,-2645.277587890625,-2690.51171875,-2689.302978515625,-2676.7255859375,-2688.509765625,-2664.60498046875,-2674.885498046875,-2657.236328125,-2653.6474609375,-2651.3046875,-2650.24560546875,-2557.7958984375,-2563.75244140625
84805052,-586.9510498046875,-676.3517456054688,-690.4619750976562,-679.2344360351562,-689.8389282226562,-664.5094604492188,-679.3258666992188,-632.5091552734375,-679.7869262695312,-673.5604858398438,-666.8646240234375,-644.7128295898438,-656.5924682617188,-663.2716674804688,-659.5457763671875,-654.2373046875,-683.9074096679688,-687.334228515625,-679.147216796875,-677.0703735351562,-699.2263793945312,-698.1463623046875,-687.9905395507812,-696.1650390625,-689.0497436523438,-686.5657958984375,-678.3040161132812,-673.5978393554688,-672.3434448242188,-676.6051635742188,-614.9014892578125,-636.309814453125
84805054,1672.943603515625,1662.7047119140625,1716.649169921875,1721.3760986328125,1720.1507568359375,1706.987548828125,1729.68359375,1670.42236328125,1727.84765625,1730.3896484375,1744.595458984375,1764.7618408203125,1747.4864501953125,1722.8839111328125,1705.8909912109375,1646.3182373046875,1744.95263671875,1749.9454345703125,1771.349609375,1760.8656005859375,1772.4586181640625,1776.3299560546875,1783.8897705078125,1778.888671875,1754.08251953125,1770.1533203125,1775.6279296875,1777.7879638671875,1768.8116455078125,1762.871826171875,1800.766357421875,1746.9339599609375
84805056,1432.318115234375,1395.63232421875,1433.9671630859375,1430.8974609375,1429.02001953125,1424.72509765625,1440.251708984375,1408.035400390625,1429.958740234375,1436.4261474609375,1448.3680419921875,1467.95703125,1448.6380615234375,1435.3876953125,1422.7811279296875,1372.911376953125,1458.199951171875,1455.3712158203125,1474.216796875,1459.961181640625,1475.0059814453125,1476.0069580078125,1483.2718505859375,1482.121337890625,1455.5789794921875,1468.9373779296875,1475.5625,1474.902099609375,1470.4202880859375,1462.6278076171875,1494.931396484375,1455.5665283203125
84805058,1380.0308837890625,1351.046142578125,1390.701904296875,1391.2418212890625,1389.55126953125,1379.0091552734375,1403.0841064453125,1360.5706787109375,1379.4410400390625,1392.30517578125,1405.8463134765625,1419.2130126953125,1403.4205322265625,1383.3912353515625,1374.4566650390625,1321.44677734375,1410.847412109375,1415.944091796875,1429.8258056640625,1416.928466796875,1426.4779052734375,1432.999267578125,1438.9183349609375,1438.3243408203125,1414.2908935546875,1422.90576171875,1426.1373291015625,1428.8497314453125,1421.672119140625,1418.141357421875,1441.2735595703125,1402.7103271484375
84805060,1124.638916015625,1114.715576171875,1156.4896240234375,1156.7928466796875,1154.487548828125,1138.4915771484375,1162.7618408203125,1115.338623046875,1138.7615966796875,1146.1343994140625,1169.3662109375,1175.688232421875,1162.5333251953125,1143.1353759765625,1133.498779296875,1082.9893798828125,1174.0765380859375,1176.5272216796875,1192.19091796875,1182.2884521484375,1190.039306640625,1191.833740234375,1199.9501953125,1201.536865234375,1178.2510986328125,1183.63427734375,1187.94580078125,1189.333251953125,1182.5626220703125,1176.311279296875,1203.2357177734375,1164.410888671875
84805062,388.784912109375,387.4183349609375,419.8049621582031,417.70733642578125,416.1123046875,404.4652404785156,420.7810974121094,380.65191650390625,402.0934753417969,411.8049011230469,429.7822265625,433.4541320800781,426.716796875,405.39569091796875,402.3053283691406,373.0796813964844,430.8829650878906,433.80303955078125,444.2995300292969,440.4573059082031,437.37939453125,442.30157470703125,448.7980041503906,452.92681884765625,433.65350341796875,436.7646484375,448.2746276855469,446.5716247558594,442.3804931640625,434.4302673339844,461.0805969238281,435.5517578125
84805064,-1831.0843505859375,-1911.392578125,-1947.3265380859375,-1949.7066650390625,-1956.4190673828125,-1928.7552490234375,-1951.2269287109375,-1896.194091796875,-1964.4149169921875,-1953.619384765625,-1946.23828125,-1939.02734375,-1934.6534423828125,-1939.3763427734375,-1923.3387451171875,-1894.64892578125,-1952.7845458984375,-1968.402587890625,-1968.207275390625,-1961.76904296875,-1989.07568359375,-1980.909423828125,-1975.6051025390625,-1980.523193359375,-1975.2645263671875,-1982.3382568359375,-1964.12841796875,-1970.529296875,-1962.1927490234375,-1968.9425048828125,-1927.384521484375,-1913.6688232421875
84805066,-2809.134033203125,-2921.982421875,-2985.3642578125,-2982.15771484375,-2993.8046875,-2951.440673828125,-2986.6435546875,-2882.82958984375,-2994.2783203125,-2985.119140625,-2993.135986328125,-2981.858642578125,-2973.762939453125,-2967.283203125,-2946.539306640625,-2876.66943359375,-3002.743408203125,-3020.953369140625,-3025.327392578125,-3014.888916015625,-3056.6298828125,-3049.211181640625,-3045.572509765625,-3057.610107421875,-3031.063720703125,-3048.26416015625,-3021.66796875,-3033.962890625,-3015.075927734375,-3030.058349609375,-2976.134765625,-2943.83935546875
84805068,-1919.870361328125,-2002.6458740234375,-2046.3514404296875,-2035.49365234375,-2046.779296875,-2018.6710205078125,-2041.8114013671875,-1969.4534912109375,-2045.7366943359375,-2037.670166015625,-2042.583984375,-2032.0003662109375,-2022.9119873046875,-2026.1767578125,-2005.4248046875,-1960.855224609375,-2056.2705078125,-2065.109619140625,-2065.691162109375,-2057.44189453125,-2092.02587890625,-2088.391357421875,-2082.56787109375,-2088.549072265625,-2073.010009765625,-2084.736083984375,-2062.65478515625,-2069.14306640625,-2060.241455078125,-2065.861572265625,-2025.7655029296875,-2007.987548828125
84805070,633.5849609375,634.752197265625,670.1294555664062,676.6217651367188,669.5687255859375,652.4553833007812,675.0391845703125,637.7636108398438,676.0111694335938,673.0121459960938,675.3133544921875,680.9998168945312,687.3757934570312,669.8345947265625,670.65283203125,645.3068237304688,671.566650390625,681.7266845703125,691.4007568359375,693.382080078125,688.833740234375,685.9718017578125,692.5886840820312,689.74755859375,687.4297485351562,691.6458129882812,703.438232421875,693.8265380859375,698.1214599609375,691.1972045898438,703.4423828125,682.2417602539062
84805072,1707.004150390625,1723.2244873046875,1778.68505859375,1774.43994140625,1770.79296875,1743.38671875,1776.8990478515625,1705.7041015625,1770.5562744140625,1769.6590576171875,1775.582275390625,1778.369384765625,1789.3851318359375,1761.2227783203125,1758.601806640625,1706.7799072265625,1791.00927734375,1798.4818115234375,1811.420654296875,1804.371826171875,1817.846435546875,1813.0946044921875,1816.6710205078125,1823.4083251953125,1797.9334716796875,1807.0550537109375,1817.148681640625,1805.7840576171875,1809.04052734375,1802.5732421875,1806.9637451171875,1766.9051513671875
