samplestamps,C1,C2,C3,C4
84696954,1064.821044921875,1126.3087158203125,1189.5699462890625,1184.834716796875
84696956,-1108.838134765625,-1113.1953125,-1115.4881591796875,-1123.6585693359375
84696958,-2470.708984375,-2522.402099609375,-2565.559326171875,-2563.681884765625
84696960,-1742.1240234375,-1761.7711181640625,-1785.4930419921875,-1780.5584716796875
84696962,676.7879028320312,744.8176879882812,793.1047973632812,795.8379516601562
84696964,1991.181640625,2090.8544921875,2167.860595703125,2159.25390625
84696966,1523.2681884765625,1594.296875,1647.68896484375,1634.64208984375
84696968,1584.17431640625,1665.2425537109375,1726.082275390625,1718.5682373046875
84696970,1221.2005615234375,1309.8619384765625,1364.1138916015625,1355.274658203125
84696972,3.322983503341675,65.55831146240234,94.21488952636719,81.23033142089844
84696974,-2323.172607421875,-2347.808349609375,-2397.121337890625,-2404.3447265625
84696976,-2448.9599609375,-2469.70361328125,-2522.44775390625,-2521.417724609375
84696978,-938.23193359375,-908.6491088867188,-921.837158203125,-918.2234497070312
84696980,1523.3511962890625,1632.26611328125,1687.3487548828125,1689.4547119140625
84696982,1609.6033935546875,1694.8753662109375,1742.9879150390625,1735.6151123046875
84696984,1372.188720703125,1447.1717529296875,1489.0164794921875,1483.6124267578125
84696986,1287.9385986328125,1366.3526611328125,1411.790283203125,1407.17138671875
84696988,704.4766845703125,778.9281005859375,825.1923828125,820.5775756835938
84696990,-1340.1385498046875,-1335.220458984375,-1350.2320556640625,-1357.717041015625
84696992,-2800.58984375,-2852.88525390625,-2917.338623046875,-2919.44873046875
84696994,-2139.51123046875,-2172.566650390625,-2223.188232421875,-2222.469482421875
84696996,182.4733428955078,226.4862518310547,246.0752410888672,243.275634765625
84696998,1682.351806640625,1756.0638427734375,1816.633544921875,1811.67822265625
84697000,1201.0343017578125,1236.2080078125,1273.8740234375,1262.575927734375
84697002,1298.05712890625,1343.98486328125,1391.063232421875,1380.2054443359375
84697004,904.3292236328125,956.5706787109375,1003.23779296875,996.5794067382812
84697006,-170.24891662597656,-142.7013702392578,-114.9876937866211,-123.36161041259766
84697008,-2527.311767578125,-2589.742431640625,-2640.67529296875,-2646.49462890625
84697010,-2745.831298828125,-2811.322998046875,-2872.312255859375,-2874.0029296875
84697012,-1397.1318359375,-1414.5360107421875,-1438.0501708984375,-1435.2506103515625
84697014,1174.4005126953125,1241.2423095703125,1291.5482177734375,1293.292724609375
84697016,1393.6468505859375,1440.7418212890625,1486.8150634765625,1477.589599609375
84697018,1125.03759765625,1160.59765625,1196.643798828125,1187.4100341796875
84697020,1053.26123046875,1097.35302734375,1141.6068115234375,1132.522705078125
84697022,493.5129089355469,538.5891723632812,573.8626708984375,571.0380859375
84697024,-1461.9176025390625,-1486.0257568359375,-1514.2337646484375,-1507.2181396484375
84697026,-3007.3583984375,-3086.99365234375,-3171.904052734375,-3159.692138671875
84697028,-2476.843994140625,-2536.77392578125,-2607.345947265625,-2594.22412109375
84697030,-222.80189514160156,-205.55145263671875,-209.60964965820312,-196.4589385986328
84697032,1468.2685546875,1531.36376953125,1572.5604248046875,1573.9976806640625
84697034,1019.1300048828125,1039.7781982421875,1048.488525390625,1051.6910400390625
84697036,1129.6025390625,1164.207275390625,1174.24267578125,1181.3497314453125
84697038,771.9830932617188,810.1101684570312,824.32421875,830.1228637695312
84697040,-235.2298583984375,-221.91299438476562,-223.65341186523438,-217.91294860839844
84697042,-2506.8837890625,-2589.22314453125,-2659.936279296875,-2655.051513671875
84697044,-2944.7783203125,-3036.210205078125,-3120.680419921875,-3111.4921875
84697046,-1689.1846923828125,-1741.621337890625,-1791.8565673828125,-1776.9530029296875
84697048,895.1951904296875,936.6078491210938,954.340087890625,970.5479736328125
84697050,1359.839599609375,1389.576171875,1405.33544921875,1411.36669921875
84697052,1005.1152954101562,1018.2742919921875,1027.5994873046875,1024.3885498046875
84697054,1006.884765625,1027.0760498046875,1047.6453857421875,1044.78759765625
84697056,464.8771057128906,491.6188049316406,514.0655517578125,513.3843383789062
84697058,-1308.790283203125,-1345.4345703125,-1376.6497802734375,-1373.5802001953125
84697060,-3051.9609375,-3159.6962890625,-3251.472900390625,-3245.9609375
84697062,-2558.7763671875,-2646.448974609375,-2725.556884765625,-2711.75390625
84697064,-437.87786865234375,-452.22900390625,-468.2250061035156,-456.9309997558594
84697066,1460.4180908203125,1491.591796875,1532.9462890625,1530.3294677734375
84697068,1043.6785888671875,1035.404296875,1051.6038818359375,1046.1541748046875
84697070,1102.212890625,1106.5784912109375,1130.229736328125,1124.111328125
84697072,777.7484741210938,793.1296997070312,816.0624389648438,809.5950927734375
84697074,-134.54345703125,-131.64830017089844,-126.21937561035156,-128.470703125
84697076,-2515.328369140625,-2599.324951171875,-2668.22705078125,-2666.461669921875
84697078,-3022.984619140625,-3126.142578125,-3210.920166015625,-3199.1318359375
84697080,-1842.644287109375,-1907.8743896484375,-1957.3204345703125,-1946.0513916015625
84697082,808.207763671875,833.5538330078125,862.3599243164062,868.2125244140625
84697084,1371.303955078125,1388.7413330078125,1421.090576171875,1420.8994140625
84697086,1008.0021362304688,1010.5774536132812,1027.4375,1027.7032470703125
